userId,score
252,0.76
254,0.76
255,0.78
256,0.8
257,0.93
258,0.82
259,0.78
25,0.81
261,0.81
262,0.78
263,0.78
265,0.83
266,0.78
268,0.78
269,0.81
26,0.78
270,0.8
271,0.78
272,0.83
273,0.84
274,0.84
275,0.79
276,0.83
277,0.81
278,0.78
279,0.85
27,0.76
280,0.81
281,0.83
282,0.87
283,0.8
286,0.73
288,0.79
28,0.73
290,0.86
292,0.8
293,0.78
294,0.78
295,0.79
296,0.76
297,0.78
298,0.87
299,0.82
29,0.85
2,0.78
300,0.83
302,0.78
304,0.88
305,0.8
306,0.82
307,0.78
308,0.83
309,0.73
30,0.84
310,0.83
311,0.76
312,0.81
313,0.83
316,0.82
317,0.83
31,0.78
320,0.81
321,0.76
322,0.78
323,0.83
324,0.85
325,0.86
326,0.83
327,0.78
328,0.76
329,0.78
32,0.8
330,0.78
331,0.8
332,0.8
333,0.78
334,0.78
335,0.78
336,0.78
337,0.78
338,0.73
339,0.78
33,0.78
340,0.75
341,0.82
343,0.84
344,0.82
345,0.78
346,0.76
347,0.8
348,0.85
349,0.81
34,0.84
350,0.83
351,0.75
352,0.86
353,0.8
354,0.78
357,0.78
358,0.78
359,0.81
35,0.83
360,0.83
361,0.8
362,0.79
363,0.77
364,0.83
365,0.78
366,0.8
367,0.8
368,0.78
369,0.81
36,0.78
370,0.75
371,0.79
373,0.75
375,0.78
376,0.86
377,0.83
378,0.82
379,0.83
37,0.83
380,0.78
381,0.81
382,0.86
383,0.74
384,0.78
385,0.78
388,0.79
389,0.8
38,0.86
390,0.79
391,0.83
392,0.82
393,0.76
395,0.75
396,0.8
397,0.84
398,0.84
399,0.78
39,0.81
3,0.78
400,0.9
401,0.8
402,0.79
403,0.78
404,0.78
405,0.78
406,0.77
407,0.78
408,0.8
40,0.81
410,0.83
411,0.8
412,0.83
413,0.82
414,0.8
415,0.76
416,0.81
419,0.75
41,0.8
421,0.83
422,0.76
423,0.78
425,0.78
426,0.77
428,0.81
429,0.82
42,0.83
430,0.78
431,0.88
432,0.78
433,0.76
434,0.8
435,0.78
436,0.85
438,0.83
440,0.8
441,0.81
442,0.8
443,0.765
444,0.8
445,0.83
446,0.78
447,0.762
448,0.81
449,0.88
44,0.81
450,0.78
451,0.78
452,0.8
453,0.84
455,0.83
456,0.89
457,0.83
458,0.78
459,0.81
45,0.82
460,0.83
462,0.84
463,0.78
464,0.78
465,0.84
466,0.77
467,0.78
468,0.78
469,0.83
46,0.78
471,0.78
472,0.81
473,0.78
474,0.83
477,0.78
478,0.78
47,0.78
481,0.82
482,0.786
483,0.8
485,0.77
486,0.75
488,0.78
489,0.79
48,0.78
490,0.75
491,0.76
492,0.86
493,0.78
494,0.8
495,0.8
496,0.7857142857142857
498,0.82
499,0.8
4,0.82
500,0.8
501,0.78
502,0.78
503,0.78
504,0.81
505,0.78
506,0.84
507,0.77
508,0.84
50,0.78
511,0.81
512,0.81
513,0.75
514,0.78
515,0.76
516,0.8
518,0.78
519,0.87
51,0.75
520,0.83
521,0.83
522,0.78
523,0.82
524,0.79
525,0.83
526,0.85
527,0.81
528,0.83
529,0.82
52,0.78
530,0.78
531,0.83
532,0.82
534,0.78
535,0.82
537,0.76
538,0.78
539,0.84
53,0.8
540,0.78
541,0.78
542,0.78
543,0.86
544,0.84
545,0.78
546,0.76
548,0.81
54,0.8
550,0.78
551,0.78
553,0.81
554,0.8
555,0.83
556,0.81
558,0.78
559,0.86
55,0.88
561,0.81
562,0.81
563,0.83
565,0.8
566,0.82
567,0.81
568,0.85
569,0.8
56,0.79
571,0.83
573,0.86
574,0.84
575,0.84
576,0.85
578,0.77
579,0.82
580,0.79
581,0.85
582,0.83
584,0.81
585,0.86
587,0.8
588,0.8
589,0.8
58,0.85
590,0.81
591,0.76
592,0.78
593,0.79
594,0.83
597,0.83
598,0.78
599,0.84
59,0.78
5,0.78
600,0.83
601,0.81
602,0.829
603,0.78
604,0.78
605,0.8
606,0.78
607,0.77
608,0.79
609,0.82
60,0.81
610,0.78
611,0.83
612,0.78
613,0.83
614,0.83
615,0.8
616,0.78
617,0.77
618,0.81
619,0.84
61,0.76
621,0.78
622,0.84
623,0.76
624,0.81
625,0.78
626,0.85
627,0.82
628,0.78
62,0.835
630,0.73
631,0.89
632,0.78
634,0.83
635,0.78
636,0.78
637,0.78
638,0.79
639,0.8
63,0.82
640,0.79
641,0.76
642,0.85
643,0.78
644,0.83
646,0.78
647,0.78
64,0.78
651,0.86
652,0.79
653,0.75
655,0.87
657,0.78
658,0.8
659,0.77
65,0.76
660,0.78
661,0.84
663,0.78
666,0.78
667,0.78
668,0.79
669,0.83
66,0.8
671,0.79
672,0.76
674,0.86
675,0.78
676,0.82
677,0.84
678,0.83
679,0.84
680,0.81
681,0.8
683,0.78
684,0.82
685,0.78
686,0.78
687,0.86
689,0.84
68,0.75
691,0.8
693,0.78
694,0.78
695,0.8458333333333333
696,0.8
697,0.78
698,0.78
699,0.78
69,0.78
6,0.82
700,0.78
702,0.87
704,0.81
705,0.78
707,0.82
708,0.78
709,0.84
70,0.746
710,0.83
711,0.83
712,0.8
713,0.83
715,0.89
716,0.76
717,0.85
718,0.88
719,0.88
71,0.82
720,0.81
721,0.84
723,0.78
724,0.81
725,0.82
726,0.86
727,0.82
728,0.85
729,0.81
72,0.78
730,0.78
731,0.8
732,0.86
733,0.83
734,0.78
736,0.8
737,0.84
738,0.77
73,0.825
740,0.84
741,0.8
742,0.8
743,0.8
744,0.85
745,0.78
746,0.78
747,0.82
748,0.83
749,0.87
74,0.88
750,0.83
751,0.8
752,0.78
753,0.88
754,0.83
755,0.83
756,0.79
757,0.78
758,0.78
759,0.78
75,0.8
760,0.75
761,0.83
762,0.82
763,0.83
764,0.81
766,0.82
767,0.83
768,0.78
770,0.78
772,0.8
773,0.82
774,0.8
775,0.81
776,0.79
777,0.76
779,0.78
77,0.78
780,0.78
781,0.82
782,0.83
783,0.83
784,0.84
785,0.84
786,0.86
787,0.78
788,0.85
789,0.83
78,0.85
790,0.78
791,0.76
792,0.78
793,0.87
794,0.78
796,0.83
797,0.81
799,0.83
79,0.76
7,0.83
800,0.77
801,0.81
802,0.76
805,0.78
806,0.78
807,0.81
808,0.76
809,0.8
80,0.78
810,0.8
811,0.76
812,0.88
814,0.77
815,0.85
816,0.79
817,0.87
81,0.83
820,0.8
821,0.76
822,0.82
823,0.79
824,0.78
826,0.79
827,0.8
828,0.83
82,0.83
830,0.75
831,0.77
833,0.79
834,0.83
835,0.775
836,0.82
838,0.79
839,0.88
83,0.82
841,0.82
842,0.84
843,0.81
844,0.8
845,0.81
846,0.78
847,0.83
848,0.84
849,0.78
84,0.84
850,0.78
852,0.79
853,0.83
854,0.825
855,0.78
856,0.78
857,0.89
859,0.84
85,0.77
860,0.82
861,0.81
862,0.82
863,0.89
864,0.78
865,0.85
866,0.79
867,0.78
868,0.72
869,0.78
86,0.79
870,0.78
871,0.78
872,0.78
873,0.78
874,0.78
875,0.78
876,0.78
877,0.76
878,0.83
879,0.86
880,0.84
881,0.78
882,0.8
883,0.83
885,0.84
886,0.76
887,0.83
888,0.86
88,0.78
890,0.8
891,0.78
892,0.8
893,0.83
894,0.76
895,0.78
897,0.815
898,0.84
89,0.78
8,0.85
900,0.86
901,0.77
902,0.78
903,0.86
907,0.82
909,0.74
910,0.76
912,0.83
913,0.82
914,0.85
915,0.78
916,0.81
917,0.81
918,0.83
919,0.81
91,0.78
920,0.86
923,0.78
924,0.78
925,0.8
926,0.83
927,0.82
928,0.85
929,0.82
92,0.79
930,0.82
931,0.77
932,0.78
933,0.78
934,0.78
935,0.84
936,0.78
937,0.78
938,0.81
939,0.8
93,0.78
941,0.85
942,0.74
943,0.76
944,0.78
945,0.75
946,0.78
947,0.78
948,0.8
949,0.82
94,0.78
950,0.78
952,0.83
953,0.83
954,0.83
955,0.8
956,0.78
957,0.81
958,0.83
959,0.82
95,0.83
960,0.78
961,0.84
962,0.8
963,0.78
964,0.8555555555555555
965,0.88
966,0.78
967,0.78
968,0.77
969,0.83
96,0.84
970,0.78
972,0.78
973,0.86
974,0.76
975,0.82
976,0.8
977,0.75
979,0.75
97,0.72
980,0.78
981,0.78
982,0.83
983,0.78
984,0.75
985,0.78
986,0.82
987,0.81
988,0.76
989,0.75
990,0.8
991,0.78
992,0.83
993,0.8
994,0.8
995,0.78
996,0.78
997,0.81
998,0.73
999,0.78
99,0.77
9,0.81
